president,speech_label,matched_title,document_date,document_type,block_idx,block_size,sentence_start,sentence_end,text,n_sentences,n_words,care_p,fairness_p,loyalty_p,authority_p,sanctity_p,care_sent,fairness_sent,loyalty_sent,authority_sent,sanctity_sent,moral_nonmoral_ratio,f_var,sent_var,moral_vector_R5,cosine_gonye,cosine_pergel,cosine_yasa,cosine_gpy_sum_vector,delta_vector_discriminant,score_PC1,score_PC2,score_PC3,score_PC4,score_PC5,president_short
Dwight D. Eisenhower,Farewell Address,421  - Farewell Radio and Television Address to the American People,1961-01-17,Oral,28,2,56,57,"For every old blackboard there are now hundreds of new electronic computers. The prospect of domination of the nation's scholars by Federal employment, project allocations, and the power of money is ever present--and is gravely to be regarded.",2,38,0.0872197512158786,0.1354498905263032,0.091608499885536,0.1009634616625254,0.0860656304868479,0.0018057545266181,0.0585659277398695,0.0681604487641097,0.0771523249238663,0.0092560003616188,1.375,0.0004212999778891,0.0012193375621864,"[0.08721975121587867, 0.13544989052630327, 0.09160849988553604, 0.10096346166252546, 0.08606563048684798]",0.7707655250192883,0.8807420179210749,0.7162672343233583,0.9644134139660552,0.0074783329741731,-1.9126558213767502,2.5857757240779033,-0.01317870043978342,8.962979378913747,11.095312320160081,Eisenhower
Dwight D. Eisenhower,Farewell Address,421  - Farewell Radio and Television Address to the American People,1961-01-17,Oral,29,2,58,59,"Yet, in holding scientific research and discovery in respect, as we should, we must also be alert to the equal and opposite danger that public policy could itself become the captive of a scientific-technological elite. It is the task of statesmanship to mold, to balance, and to integrate these and other forces, new and old, within the principles of our democratic system--ever aiming toward the supreme goals of our free society.",2,71,0.1052024657820784,0.1228155126275331,0.11372759834807,0.0999844921122604,0.0943455744899003,0.0103948125294147,0.1034834096386319,0.0740179706572799,0.0488596013185503,0.0120496326601607,2.333333333333333,0.0001269356456638,0.0016117885962512,"[0.10520246578207848, 0.1228155126275331, 0.11372759834807, 0.09998449211226047, 0.09434557448990037]",0.7749576812788941,0.8195705667494115,0.7453080716543581,0.9527367330624849,0.0006239560332449,-3.6850786885206577,1.3316802716883773,-0.49137132841479847,9.473474341590324,12.317276288339343,Eisenhower
Dwight D. Eisenhower,Farewell Address,421  - Farewell Radio and Television Address to the American People,1961-01-17,Oral,30,2,60,61,V. Another factor in maintaining balance involves the element of time.,2,11,0.0726978205379933,0.0496962612684412,0.069372358647283,0.0616240053686127,0.1257772166105498,0.0110012944983818,0.0512945512820512,-0.165197157622739,0.1878692771084337,-0.0734769596651446,0.75,0.0008577546620819,0.0176773951498583,"[0.0726978205379933, 0.04969626126844127, 0.06937235864728307, 0.06162400536861273, 0.12577721661054989]",0.5977302320212922,0.6290300593062785,0.7422239161197738,0.8013773848341778,-0.0036045299918179,-4.9656827227370846,1.069560883418128,-5.776012116646305,12.340451458525992,6.841903214069646,Eisenhower
Dwight D. Eisenhower,Farewell Address,421  - Farewell Radio and Television Address to the American People,1961-01-17,Oral,31,2,62,63,"As we peer into society's future, we--you and I, and our government-must avoid the impulse to live only for today, plundering, for our own ease and convenience, the precious resources of tomorrow. We cannot mortgage the material assets of our grandchildren without risking the loss also of their political and spiritual heritage.",2,52,0.1214749824543428,0.1235412334620258,0.1135004064792419,0.1213125066250754,0.1139498158929167,-0.0779058971111892,0.0780697074579433,-0.0087580325103918,-0.0718496858761051,-0.0845024940791531,1.5555555555555556,2.1886929925285705e-05,0.0047756242281049,"[0.12147498245434285, 0.12354123346202582, 0.1135004064792419, 0.12131250662507544, 0.11394981589291679]",0.7675255694227783,0.8106167285620877,0.7637911599036543,0.9535338668718688,-0.0009693938587103,-3.899971118231472,1.8442381069648617,-2.412652337423159,11.04550613538853,14.08487673857809,Eisenhower
Dwight D. Eisenhower,Farewell Address,421  - Farewell Radio and Television Address to the American People,1961-01-17,Oral,32,2,64,65,"We want democracy to survive for all generations to come, not to become the insolvent phantom of tomorrow. VI.",2,19,0.1038213163739449,0.1278291102008847,0.0978712192883083,0.1282265064840341,0.1042466531224835,0.1490397722457359,0.0130912670807453,-0.0934846720333929,0.0459303176324078,0.0527213333333333,1.25,0.0002099230226782,0.0076037566434058,"[0.10382131637394494, 0.1278291102008847, 0.09787121928830839, 0.12822650648403416, 0.10424665312248356]",0.7542610327544507,0.8575514818556886,0.7685485667419168,0.9693765877109156,0.0046118530725141,-2.1277620321909785,2.256963579991299,-2.0890333249573008,10.345236222959093,13.140126285129519,Eisenhower
Dwight D. Eisenhower,Farewell Address,421  - Farewell Radio and Television Address to the American People,1961-01-17,Oral,33,2,66,67,"Down the long lane of the history yet to be written America knows that this world of ours, ever growing smaller, must avoid becoming a community of dreadful fear and hate, and be, instead, a proud confederation of mutual trust and respect. Such a confederation must be one of equals.",2,50,0.1354351281615472,0.1187966549008709,0.1256271180044089,0.1167410679533303,0.1098757823074743,0.0056275089482849,0.0356074461612174,0.0305716561294884,0.0160559933677165,0.0654337621313748,2.142857142857143,9.402225718638084e-05,0.0005184005440642,"[0.1354351281615472, 0.11879665490087096, 0.1256271180044089, 0.1167410679533303, 0.10987578230747437]",0.7859213917556456,0.7791231297790991,0.7587880523806712,0.9460165026209512,-0.0055731808123927,-4.84749204762578,1.1847305922172509,-2.0543146787097073,10.31401742550907,14.574883579633921,Eisenhower
Dwight D. Eisenhower,Farewell Address,421  - Farewell Radio and Television Address to the American People,1961-01-17,Oral,34,2,68,69,"The weakest must come to the conference table with the same confidence as do we, protected as we are by our moral, economic, and military strength. That table, though scarred by many past frustrations, cannot be abandoned for the certain agony of the battlefield.",2,44,0.1025887109416822,0.0894448248363345,0.1103035629892432,0.1197352512165948,0.1125145862928644,0.0017671155303284,0.1267855771412133,0.0409450898470943,0.0122106314667036,0.1130906630265869,2.6,0.0001327800839525,0.0033278760185266,"[0.10258871094168222, 0.08944482483633452, 0.11030356298924324, 0.11973525121659484, 0.11251458629286441]",0.7057553244930406,0.7742901544829115,0.8241437373770762,0.9380294595554556,-0.0038107059073422,-3.635918616975385,0.10840776875884295,-3.523335370381788,10.980011112598316,12.467326755345374,Eisenhower
Dwight D. Eisenhower,Farewell Address,421  - Farewell Radio and Television Address to the American People,1961-01-17,Oral,35,2,70,71,"Disarmament, with mutual honor and confidence, is a continuing imperative. Together we must learn how to compose differences, not with arms, but with intellect and decent purpose.",2,27,0.1579296852138566,0.1101055081650813,0.1537008982461743,0.1163302017871223,0.1370033524160686,0.1254012103174603,0.1473820138888889,0.2086501781674207,0.0318661458333333,0.267458658008658,1.6,0.0004619508997608,0.0079036820239344,"[0.1579296852138566, 0.11010550816508133, 0.15370089824617436, 0.11633020178712238, 0.13700335241606862]",0.7589173468221018,0.7086238755745428,0.7640340548438044,0.9082276057827204,-0.0150059864701532,-7.558352546316052,0.29604086398941387,-3.3516578648896367,12.849817738482338,16.69056992934976,Eisenhower
Dwight D. Eisenhower,Farewell Address,421  - Farewell Radio and Television Address to the American People,1961-01-17,Oral,36,2,72,73,Because this need is so sharp and apparent I confess that I lay down my official responsibilities in this field with a definite sense of disappointment. As one who has witnessed the horror and the lingering sadness of war--as one who knows that another war could utterly destroy this civilization which has been so slowly and painfully built over thousands of years--I wish I could say tonight that a lasting peace is in sight.,2,74,0.1265669370423341,0.1000845098305805,0.0888739801693061,0.0936432250957254,0.1019940942020262,-0.125515288949873,-0.1201086035776901,-0.1380908038380547,-0.1587497981806155,-0.1606309832749667,0.7222222222222222,0.0002122653051739,0.0003460988854843,"[0.1265669370423341, 0.1000845098305805, 0.08887398016930613, 0.0936432250957254, 0.10199409420202622]",0.8100735249628731,0.7615355457153709,0.714460400447971,0.9306148758246512,-0.0043734576227845,-4.3575320867435465,2.304205775211752,-3.147701638034704,9.015914947137377,11.238533381075616,Eisenhower
Dwight D. Eisenhower,Farewell Address,421  - Farewell Radio and Television Address to the American People,1961-01-17,Oral,37,2,74,75,"Happily, I can say that war has been avoided. Steady progress toward our ultimate goal has been made.",2,18,0.1254290405996199,0.1050333689855647,0.0821899647493179,0.0922151652947072,0.0576545217957058,-0.0828799999999999,-0.066592421875,-0.0950785879629629,-0.1584554166666666,-0.0994656122448978,1.3333333333333333,0.000640498066141,0.0012123700213617,"[0.1254290405996199, 0.1050333689855647, 0.08218996474931792, 0.09221516529470727, 0.057654521795705876]",0.8788497689352124,0.800438709629719,0.6808908864532712,0.9608671615257393,-0.0019978116221827,-2.5190185782627625,1.866246892781201,-0.49972475950004736,4.255050908443478,10.055239426031006,Eisenhower
Dwight D. Eisenhower,Farewell Address,421  - Farewell Radio and Television Address to the American People,1961-01-17,Oral,38,2,76,77,"But, so much remains to be done. As a private citizen, I shall never cease to do what little I can to help the world advance along that road.",2,29,0.1176699746570533,0.1097197298933721,0.1022394767348528,0.0903172217451092,0.0999408014597593,-0.0945107649662003,0.0062296970913409,0.1012548511363894,-0.0026150901858507,-0.0240623859834337,4.0,0.0001065939820852,0.0049429793937581,"[0.11766997465705335, 0.10971972989337217, 0.10223947673485285, 0.09031722174510927, 0.09994080145975937]",0.7974360913945225,0.7787992305781192,0.721902160978885,0.935604909246378,-0.0028450691191742,-4.487648023780725,1.847434938071153,-1.8515869500577082,9.388362005768622,11.591852076246942,Eisenhower
Dwight D. Eisenhower,Farewell Address,421  - Farewell Radio and Television Address to the American People,1961-01-17,Oral,39,2,78,79,VII. So--in this my last good night to you as your President--I thank you for the many opportunities you have given me for public service in war and peace.,2,29,0.0973686253366393,0.0962265896052394,0.0835951541196229,0.0904278396043315,0.0700305431832569,0.1502444112798149,0.1333063796578236,0.1245508660032726,0.1974500665348881,0.0405167266342434,4.5,0.0001256351735802,0.0032510344166815,"[0.09736862533663933, 0.09622658960523942, 0.0835951541196229, 0.0904278396043315, 0.07003054318325698]",0.8101925009943387,0.8221171482588602,0.7427319920384555,0.9670145940063166,-0.0004936833571977,-2.3302781748191435,1.1880791976596754,-0.9998526150947136,6.341004895955892,9.289490694177474,Eisenhower
Dwight D. Eisenhower,Farewell Address,421  - Farewell Radio and Television Address to the American People,1961-01-17,Oral,40,2,80,81,"I trust that in that service you find some things worthy; as for the rest of it, I know you will find ways to improve performance in the future. You and I--my fellow citizens--need to be strong in our faith that all nations, under God, will reach the goal of peace with justice.",2,53,0.1174964060299951,0.0977896639410789,0.1036094106800179,0.1050077338821781,0.0826982711168679,0.1256169433577949,0.1719723427007383,0.1383428515218145,0.1576686361476316,0.1386807944248775,9.5,0.0001599372383347,0.0003343375588526,"[0.11749640602999518, 0.09778966394107895, 0.10360941068001799, 0.10500773388217817, 0.0826982711168679]",0.8001200340268284,0.7863610042131521,0.7654360941891458,0.9574368261241554,-0.004285363998424,-3.3792013528070197,0.630713782059009,-1.6002863490242425,7.372456884165012,11.581343499782381,Eisenhower
Dwight D. Eisenhower,Farewell Address,421  - Farewell Radio and Television Address to the American People,1961-01-17,Oral,41,2,82,83,"May we be ever unswerving in devotion to principle, confident but humble with power, diligent in pursuit of the Nation's great goals. To all the peoples of the world, I once more give expression to America's prayerful and continuing aspiration: We pray that peoples of all faiths, all races, all nations, may have their great human needs satisfied; that those now denied opportunity shall come to enjoy it to the full; that all who yearn for freedom may experience its spiritual blessings; that those who have freedom will understand, also, its heavy responsibilities; that all who are insensitive to the needs of others will learn charity; that the scourges of poverty, disease and ignorance will be made to disappear from the earth, and that, in the goodness of time, all peoples will come to live together in a peace guaranteed by the binding force of mutual respect and love.",2,149,0.1155589262505861,0.1081075689803597,0.1108665300327719,0.1019386644263208,0.1073283212648111,0.0911452145104131,0.1473668457087724,0.1326470736614678,0.1692138762918619,0.1591186117147718,1.7391304347826086,2.491721404619456e-05,0.0009285115497264,"[0.11555892625058617, 0.10810756898035975, 0.11086653003277196, 0.1019386644263208, 0.1073283212648111]",0.7681201516433007,0.7803670358036935,0.7575314626495806,0.9388067166348654,-0.0033694491784526,-4.460004963175428,1.2806174419094236,-2.2413063740515256,10.322464698426515,12.47986588545858,Eisenhower
